@RELATION input4

@ATTRIBUTE Step1-0	NUMERIC
@ATTRIBUTE Step2-0 NUMERIC
@ATTRIBUTE Step3-0 NUMERIC
@ATTRIBUTE Step4-0 NUMERIC
@ATTRIBUTE Step5-0 NUMERIC
@ATTRIBUTE Step1-45 NUMERIC
@ATTRIBUTE Step2-45 NUMERIC
@ATTRIBUTE Step3-45 NUMERIC
@ATTRIBUTE Step4-45 NUMERIC
@ATTRIBUTE Step5-45 NUMERIC
@ATTRIBUTE Step1-90 NUMERIC
@ATTRIBUTE Step2-90 NUMERIC
@ATTRIBUTE Step3-90 NUMERIC
@ATTRIBUTE Step4-90 NUMERIC
@ATTRIBUTE Step5-90 NUMERIC
@ATTRIBUTE Step1-135 NUMERIC
@ATTRIBUTE Step2-135 NUMERIC
@ATTRIBUTE Step3-135 NUMERIC
@ATTRIBUTE Step4-135 NUMERIC
@ATTRIBUTE Step5-135 NUMERIC
@ATTRIBUTE Var1-0	NUMERIC
@ATTRIBUTE Var2-0	NUMERIC
@ATTRIBUTE Var3-0 NUMERIC	
@ATTRIBUTE Var4-0	NUMERIC
@ATTRIBUTE Var5-0	NUMERIC
@ATTRIBUTE Var1-45	NUMERIC
@ATTRIBUTE Var2-45	NUMERIC
@ATTRIBUTE Var3-45	NUMERIC
@ATTRIBUTE Var4-45	NUMERIC
@ATTRIBUTE Var5-45	NUMERIC
@ATTRIBUTE Var1-90	NUMERIC
@ATTRIBUTE Var2-90	NUMERIC
@ATTRIBUTE Var3-90	NUMERIC
@ATTRIBUTE Var4-90	NUMERIC
@ATTRIBUTE Var5-90	NUMERIC
@ATTRIBUTE Var1-135 NUMERIC
@ATTRIBUTE Var2-135 NUMERIC
@ATTRIBUTE Var3-135 NUMERIC
@ATTRIBUTE Var4-135 NUMERIC
@ATTRIBUTE Var5-135 NUMERIC
@ATTRIBUTE Ent1-0	NUMERIC
@ATTRIBUTE Ent2-0	NUMERIC
@ATTRIBUTE Ent3-0	NUMERIC
@ATTRIBUTE Ent4-0	NUMERIC
@ATTRIBUTE Ent5-0 NUMERIC	
@ATTRIBUTE Ent1-45	NUMERIC
@ATTRIBUTE Ent2-45	NUMERIC
@ATTRIBUTE Ent3-45	NUMERIC
@ATTRIBUTE Ent4-45	NUMERIC
@ATTRIBUTE Ent5-45	NUMERIC
@ATTRIBUTE Ent1-90	NUMERIC
@ATTRIBUTE Ent2-90	NUMERIC
@ATTRIBUTE Ent3-90	NUMERIC
@ATTRIBUTE Ent4-90	NUMERIC
@ATTRIBUTE Ent5-90	NUMERIC
@ATTRIBUTE Ent1-135 NUMERIC
@ATTRIBUTE Ent2-135 NUMERIC
@ATTRIBUTE Ent3-135 NUMERIC
@ATTRIBUTE Ent4-135 NUMERIC
@ATTRIBUTE Ent5-135 NUMERIC
@ATTRIBUTE Enrgy1-0 NUMERIC
@ATTRIBUTE Enrgy2-0 NUMERIC
@ATTRIBUTE Enrgy3-0 NUMERIC
@ATTRIBUTE Enrgy4-0 NUMERIC
@ATTRIBUTE Enrgy5-0 NUMERIC
@ATTRIBUTE Enrgy1-45 NUMERIC
@ATTRIBUTE Enrgy2-45 NUMERIC
@ATTRIBUTE Enrgy3-45 NUMERIC
@ATTRIBUTE Enrgy4-45 NUMERIC	
@ATTRIBUTE Enrgy5-45 NUMERIC	
@ATTRIBUTE Enrgy1-90 NUMERIC
@ATTRIBUTE Enrgy2-90 NUMERIC
@ATTRIBUTE Enrgy3-9 NUMERIC
@ATTRIBUTE Enrgy4-90 NUMERIC	
@ATTRIBUTE Enrgy5-90 NUMERIC
@ATTRIBUTE Enrgy1-135 NUMERIC
@ATTRIBUTE Enrgy2-135 NUMERIC	
@ATTRIBUTE Enrgy3-135 NUMERIC
@ATTRIBUTE Enrgy4-135 NUMERIC
@ATTRIBUTE Enrgy5-135 NUMERIC
@ATTRIBUTE Hom1-0	NUMERIC
@ATTRIBUTE Hom2-0	NUMERIC
@ATTRIBUTE Hom3-0	NUMERIC
@ATTRIBUTE Hom4-0	NUMERIC
@ATTRIBUTE Hom5-0	NUMERIC
@ATTRIBUTE Hom1-45	NUMERIC
@ATTRIBUTE Hom2-45	NUMERIC
@ATTRIBUTE Hom3-45	NUMERIC
@ATTRIBUTE Hom4-45	NUMERIC
@ATTRIBUTE Hom5-45	NUMERIC
@ATTRIBUTE Hom1-90	NUMERIC
@ATTRIBUTE Hom2-90	NUMERIC
@ATTRIBUTE Hom3-90	NUMERIC
@ATTRIBUTE Hom4-90 NUMERIC
@ATTRIBUTE Hom5-90	NUMERIC
@ATTRIBUTE Hom1-135 NUMERIC
@ATTRIBUTE Hom2-135 NUMERIC
@ATTRIBUTE Hom3-135 NUMERIC	
@ATTRIBUTE Hom4-135 NUMERIC
@ATTRIBUTE Hom5-135 NUMERIC	
@ATTRIBUTE Mom1-0	NUMERIC
@ATTRIBUTE Mom2-0	NUMERIC
@ATTRIBUTE Mom3-0	NUMERIC
@ATTRIBUTE Mom4-0	NUMERIC
@ATTRIBUTE Mom5-0	NUMERIC
@ATTRIBUTE Mom1-45	NUMERIC
@ATTRIBUTE Mom2-45	NUMERIC
@ATTRIBUTE Mom3-45	NUMERIC
@ATTRIBUTE Mom4-45	NUMERIC
@ATTRIBUTE Mom5-45	NUMERIC
@ATTRIBUTE Mom1-90	NUMERIC
@ATTRIBUTE Mom2-90 NUMERIC
@ATTRIBUTE Mom3-90	NUMERIC
@ATTRIBUTE Mom4-90	NUMERIC
@ATTRIBUTE Mom5-90	NUMERIC
@ATTRIBUTE Mom1-135 NUMERIC
@ATTRIBUTE Mom2-135 NUMERIC	
@ATTRIBUTE Mom3-135 NUMERIC
@ATTRIBUTE Mom4-135 NUMERIC
@ATTRIBUTE Mom5-135 NUMERIC
@ATTRIBUTE Inv1-0	NUMERIC
@ATTRIBUTE Inv2-0	NUMERIC
@ATTRIBUTE Inv3-0	NUMERIC
@ATTRIBUTE Inv4-0	NUMERIC
@ATTRIBUTE Inv5-0	NUMERIC
@ATTRIBUTE Inv1-45	NUMERIC
@ATTRIBUTE Inv2-45	NUMERIC
@ATTRIBUTE Inv3-45	NUMERIC
@ATTRIBUTE Inv4-45	NUMERIC
@ATTRIBUTE Inv5-45	NUMERIC
@ATTRIBUTE Inv1-90	NUMERIC
@ATTRIBUTE Inv2-90	NUMERIC
@ATTRIBUTE Inv3-90	NUMERIC
@ATTRIBUTE Inv4-90	NUMERIC
@ATTRIBUTE Inv5-90	NUMERIC
@ATTRIBUTE Inv1-135	NUMERIC
@ATTRIBUTE Inv2-135 NUMERIC
@ATTRIBUTE Inv3-135 NUMERIC
@ATTRIBUTE Inv4-135 NUMERIC
@ATTRIBUTE Inv5-135 NUMERIC
@ATTRIBUTE Class {3,4,5,1}

@DATA
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.12,	0.17,	0.20,	0.23,	0.09,	0.15,	0.20,	0.25,	0.30,	0.06,	0.10,	0.14,	0.17,	0.20,	0.08,	0.14,	0.19,	0.22,	0.26,	0.46,	0.51,	0.52,	0.62,	0.62,	0.49,	0.57,	0.61,	0.63,	0.63,	0.46,	0.52,	0.55,	0.59,	0.60,	0.46,	0.55,	0.60,	0.61,	0.63,	0.13,	0.12,	0.11,	0.10,	0.10,	0.12,	0.11,	0.10,	0.10,	0.09,	0.13,	0.12,	0.11,	0.11,	0.11,	0.12,	0.11,	0.11,	0.10,	0.10,	0.97,	0.94,	0.92,	0.90,	0.89,	0.96,	0.92,	0.90,	0.88,	0.86,	0.97,	0.95,	0.93,	0.91,	0.90,	0.96,	0.93,	0.91,	0.89,	0.88,	-2441.00,	-4967.00,	-7714.00,	-10913.00,	-14558.00,	-3941.00,	-7884.00,	-12216.00,	-18011.00,	-25378.00,	-1511.00,	-2967.00,	-4252.00,	-5481.00,	-6855.00,	925.00,	2028.00,	3525.00,	5172.00,	6974.00,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.13,	0.25,	0.34,	0.42,	0.50,	0.18,	0.31,	0.42,	0.53,	0.64,	0.12,	0.22,	0.29,	0.36,	0.42,	0.17,	0.29,	0.38,	0.47,	0.56,	0.59,	0.74,	0.79,	0.83,	0.85,	0.70,	0.81,	0.85,	0.88,	0.89,	0.61,	0.74,	0.80,	0.83,	0.86,	0.68,	0.76,	0.81,	0.85,	0.88,	0.10,	0.09,	0.08,	0.07,	0.07,	0.10,	0.08,	0.07,	0.07,	0.06,	0.11,	0.09,	0.08,	0.08,	0.07,	0.10,	0.08,	0.07,	0.07,	0.07,	0.93,	0.88,	0.84,	0.82,	0.80,	0.91,	0.85,	0.82,	0.80,	0.77,	0.94,	0.89,	0.86,	0.84,	0.82,	0.92,	0.86,	0.83,	0.81,	0.79,	-2503.00,	-5776.00,	-10589.00,	-16779.00,	-24723.00,	-2649.00,	-7169.00,	-13337.00,	-20824.00,	-28128.00,	91.00,	166.00,	557.00,	1186.00,	2338.00,	2686.00,	6406.00,	11461.00,	16716.00,	23180.00,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.14,	0.18,	0.20,	0.22,	0.11,	0.17,	0.20,	0.23,	0.25,	0.07,	0.13,	0.17,	0.19,	0.20,	0.10,	0.16,	0.19,	0.22,	0.24,	0.57,	0.63,	0.66,	0.67,	0.70,	0.57,	0.64,	0.70,	0.73,	0.73,	0.57,	0.58,	0.64,	0.67,	0.69,	0.57,	0.63,	0.68,	0.68,	0.70,	0.12,	0.10,	0.10,	0.09,	0.09,	0.11,	0.10,	0.09,	0.09,	0.09,	0.12,	0.11,	0.10,	0.10,	0.09,	0.11,	0.10,	0.09,	0.09,	0.09,	0.96,	0.93,	0.91,	0.90,	0.89,	0.95,	0.91,	0.90,	0.89,	0.88,	0.96,	0.94,	0.92,	0.91,	0.90,	0.95,	0.92,	0.90,	0.89,	0.88,	2504.00,	5028.00,	7654.00,	10436.00,	13407.00,	2814.00,	5729.00,	8691.00,	11665.00,	14752.00,	311.00,	629.00,	915.00,	1133.00,	1414.00,	-2188.00,	-4385.00,	-6730.00,	-9422.00,	-12435.00,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.12,	0.16,	0.19,	0.22,	0.09,	0.15,	0.20,	0.25,	0.29,	0.06,	0.11,	0.15,	0.18,	0.21,	0.08,	0.14,	0.18,	0.22,	0.25,	0.57,	0.61,	0.65,	0.70,	0.73,	0.60,	0.67,	0.74,	0.76,	0.76,	0.58,	0.63,	0.66,	0.69,	0.70,	0.57,	0.63,	0.67,	0.69,	0.71,	0.14,	0.12,	0.12,	0.11,	0.11,	0.13,	0.12,	0.11,	0.11,	0.10,	0.14,	0.13,	0.12,	0.11,	0.11,	0.13,	0.12,	0.11,	0.11,	0.10,	0.97,	0.94,	0.92,	0.91,	0.89,	0.96,	0.92,	0.90,	0.89,	0.87,	0.97,	0.95,	0.93,	0.91,	0.90,	0.96,	0.93,	0.91,	0.89,	0.88,	-918.00,	-1823.00,	-2834.00,	-4116.00,	-5733.00,	-4915.00,	-11023.00,	-19407.00,	-30300.00,	-43691.00,	-3956.00,	-8208.00,	-13348.00,	-19498.00,	-26745.00,	-3026.00,	-6085.00,	-9503.00,	-13868.00,	-19293.00,	16502.00,	30493.75,	40550.50,	48167.36,	54503.81,	16502.00,	30493.75,	40550.50,	48167.36,	54503.81,	16502.00,	30493.75,	40550.50,	48167.36,	54503.81,	16502.00,	30493.75,	40550.50,	48167.36,	54503.81,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.10,	0.20,	0.27,	0.34,	0.40,	0.13,	0.24,	0.32,	0.40,	0.47,	0.08,	0.16,	0.22,	0.27,	0.30,	0.13,	0.24,	0.32,	0.39,	0.46,	0.76,	0.88,	0.92,	0.93,	0.93,	0.81,	0.89,	0.92,	0.93,	0.92,	0.75,	0.87,	0.90,	0.91,	0.91,	0.79,	0.89,	0.92,	0.92,	0.92,	0.10,	0.09,	0.08,	0.08,	0.07,	0.10,	0.09,	0.08,	0.08,	0.07,	0.10,	0.09,	0.09,	0.08,	0.08,	0.10,	0.08,	0.08,	0.07,	0.07,	0.95,	0.91,	0.89,	0.87,	0.86,	0.94,	0.90,	0.88,	0.87,	0.85,	0.96,	0.93,	0.91,	0.90,	0.89,	0.94,	0.90,	0.88,	0.86,	0.85,	-2151.00,	-3216.00,	-3304.00,	-3089.00,	-3163.00,	-4004.00,	-6837.00,	-10006.00,	-15373.00,	-20953.00,	-2069.00,	-4851.00,	-8898.00,	-14080.00,	-18632.00,	338.00,	-221.00,	-3376.00,	-8249.00,	-12193.00,	24749.47,	43376.61,	55224.46,	62804.59,	68726.32,	24749.47,	43376.61,	55224.46,	62804.59,	68726.32,	24749.47,	43376.61,	55224.46,	62804.59,	68726.32,	24749.47,	43376.61,	55224.46,	62804.59,	68726.32,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.12,	0.16,	0.19,	0.22,	0.08,	0.15,	0.20,	0.23,	0.26,	0.06,	0.11,	0.15,	0.18,	0.21,	0.08,	0.15,	0.19,	0.22,	0.25,	0.59,	0.67,	0.73,	0.76,	0.76,	0.63,	0.70,	0.75,	0.76,	0.78,	0.59,	0.66,	0.70,	0.74,	0.75,	0.62,	0.68,	0.74,	0.76,	0.76,	0.15,	0.13,	0.12,	0.12,	0.11,	0.14,	0.13,	0.12,	0.11,	0.10,	0.15,	0.14,	0.13,	0.12,	0.11,	0.14,	0.13,	0.12,	0.11,	0.11,	0.97,	0.94,	0.92,	0.91,	0.89,	0.96,	0.93,	0.90,	0.89,	0.87,	0.97,	0.95,	0.93,	0.91,	0.90,	0.96,	0.93,	0.91,	0.89,	0.88,	-1268.00,	-2624.00,	-4114.00,	-5735.00,	-7256.00,	-803.00,	-1787.00,	-2819.00,	-3893.00,	-5195.00,	471.00,	834.00,	1299.00,	1845.00,	2301.00,	1798.00,	3802.00,	5884.00,	7822.00,	9915.00,	15910.50,	29861.11,	40129.81,	48279.62,	54981.78,	15910.50,	29861.11,	40129.81,	48279.62,	54981.78,	15910.50,	29861.11,	40129.81,	48279.62,	54981.78,	15910.50,	29861.11,	40129.81,	48279.62,	54981.78,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.09,	0.16,	0.21,	0.25,	0.29,	0.11,	0.18,	0.23,	0.27,	0.30,	0.06,	0.12,	0.16,	0.19,	0.22,	0.11,	0.19,	0.24,	0.28,	0.33,	0.53,	0.57,	0.65,	0.68,	0.70,	0.54,	0.59,	0.63,	0.66,	0.66,	0.53,	0.55,	0.55,	0.60,	0.63,	0.54,	0.61,	0.68,	0.68,	0.67,	0.14,	0.12,	0.11,	0.10,	0.10,	0.14,	0.12,	0.11,	0.10,	0.10,	0.15,	0.14,	0.12,	0.12,	0.11,	0.14,	0.12,	0.11,	0.10,	0.09,	0.96,	0.92,	0.89,	0.87,	0.86,	0.95,	0.91,	0.89,	0.87,	0.85,	0.97,	0.94,	0.92,	0.90,	0.89,	0.95,	0.91,	0.88,	0.86,	0.84,	-1265.00,	-2562.00,	-3940.00,	-5328.00,	-6678.00,	-911.00,	-1866.00,	-3071.00,	-4416.00,	-5778.00,	357.00,	714.00,	1088.00,	1428.00,	1779.00,	1633.00,	3260.00,	4935.00,	6446.00,	7726.00,	22465.00,	41456.00,	55062.75,	65107.75,	73096.86,	22465.00,	41456.00,	55062.75,	65107.75,	73096.86,	22465.00,	41456.00,	55062.75,	65107.75,	73096.86,	22465.00,	41456.00,	55062.75,	65107.75,	73096.86,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.17,	0.33,	0.45,	0.56,	0.67,	0.23,	0.40,	0.54,	0.68,	0.81,	0.14,	0.26,	0.34,	0.41,	0.47,	0.21,	0.36,	0.47,	0.58,	0.69,	0.77,	0.88,	0.94,	0.98,	0.99,	0.83,	0.93,	0.97,	0.99,	1.00,	0.70,	0.84,	0.89,	0.93,	0.95,	0.82,	0.88,	0.93,	0.96,	0.98,	0.05,	0.04,	0.03,	0.03,	0.03,	0.05,	0.04,	0.03,	0.03,	0.03,	0.06,	0.05,	0.04,	0.04,	0.03,	0.05,	0.04,	0.03,	0.03,	0.03,	0.91,	0.84,	0.80,	0.77,	0.74,	0.89,	0.81,	0.77,	0.74,	0.72,	0.93,	0.87,	0.83,	0.81,	0.79,	0.90,	0.83,	0.79,	0.76,	0.74,	-258.00,	-1563.00,	-3687.00,	-6326.00,	-7957.00,	4299.00,	9163.00,	16499.00,	26996.00,	41659.00,	4576.00,	9488.00,	15716.00,	23085.00,	31550.00,	4925.00,	12513.00,	23655.00,	37862.00,	53981.00,	45680.25,	80537.53,	100395.01,	111373.10,	118518.49,	45849.25,	80819.53,	100722.01,	111719.10,	118881.49,	45785.25,	80725.53,	100634.01,	111646.10,	118808.49,	45839.25,	80785.53,	100662.01,	111653.10,	118824.49,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.14,	0.19,	0.23,	0.26,	0.10,	0.17,	0.22,	0.27,	0.32,	0.06,	0.11,	0.15,	0.18,	0.21,	0.09,	0.16,	0.20,	0.24,	0.28,	0.50,	0.60,	0.63,	0.68,	0.70,	0.54,	0.63,	0.68,	0.71,	0.73,	0.50,	0.54,	0.60,	0.64,	0.65,	0.50,	0.58,	0.63,	0.67,	0.69,	0.15,	0.14,	0.13,	0.12,	0.11,	0.15,	0.13,	0.12,	0.12,	0.11,	0.16,	0.14,	0.14,	0.13,	0.12,	0.15,	0.13,	0.12,	0.12,	0.11,	0.96,	0.93,	0.91,	0.89,	0.88,	0.95,	0.92,	0.89,	0.87,	0.86,	0.97,	0.95,	0.93,	0.91,	0.90,	0.95,	0.92,	0.90,	0.88,	0.87,	-2133.00,	-4270.00,	-6987.00,	-10227.00,	-14298.00,	-5177.00,	-11099.00,	-19273.00,	-29712.00,	-42375.00,	-3044.00,	-6115.00,	-9484.00,	-13347.00,	-18027.00,	-907.00,	-1859.00,	-2773.00,	-3787.00,	-4981.00,	19481.00,	35975.50,	47805.00,	56408.33,	63288.28,	19481.00,	35975.50,	47805.00,	56408.33,	63288.28,	19481.00,	35975.50,	47805.00,	56408.33,	63288.28,	19481.00,	35975.50,	47805.00,	56408.33,	63288.28,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.14,	0.18,	0.21,	0.24,	0.09,	0.15,	0.19,	0.22,	0.24,	0.06,	0.11,	0.14,	0.17,	0.18,	0.10,	0.17,	0.21,	0.24,	0.26,	0.47,	0.49,	0.53,	0.58,	0.59,	0.46,	0.51,	0.53,	0.55,	0.58,	0.47,	0.47,	0.50,	0.53,	0.54,	0.47,	0.51,	0.55,	0.60,	0.58,	0.14,	0.13,	0.12,	0.11,	0.11,	0.14,	0.12,	0.11,	0.11,	0.10,	0.15,	0.13,	0.13,	0.12,	0.11,	0.14,	0.12,	0.11,	0.11,	0.10,	0.96,	0.93,	0.91,	0.89,	0.88,	0.95,	0.92,	0.90,	0.89,	0.88,	0.97,	0.95,	0.93,	0.92,	0.91,	0.95,	0.92,	0.90,	0.88,	0.87,	-2121.00,	-4230.00,	-6331.00,	-8411.00,	-10499.00,	-835.00,	-1658.00,	-2420.00,	-3166.00,	-3848.00,	1286.00,	2578.00,	3893.00,	5176.00,	6468.00,	3399.00,	6809.00,	10142.00,	13546.00,	17073.00,	19611.00,	36034.50,	47078.00,	54908.25,	60811.25,	19611.00,	36034.50,	47078.00,	54908.25,	60811.25,	19611.00,	36034.50,	47078.00,	54908.25,	60811.25,	19611.00,	36034.50,	47078.00,	54908.25,	60811.25,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.11,	0.21,	0.28,	0.35,	0.41,	0.15,	0.26,	0.34,	0.42,	0.49,	0.10,	0.18,	0.24,	0.29,	0.34,	0.14,	0.25,	0.33,	0.40,	0.48,	0.76,	0.90,	0.94,	0.97,	0.98,	0.84,	0.95,	0.97,	0.96,	0.97,	0.77,	0.90,	0.95,	0.98,	0.98,	0.85,	0.96,	0.99,	0.99,	0.99,	0.09,	0.08,	0.07,	0.06,	0.06,	0.09,	0.07,	0.06,	0.06,	0.05,	0.10,	0.08,	0.07,	0.07,	0.06,	0.09,	0.07,	0.06,	0.06,	0.05,	0.94,	0.90,	0.87,	0.84,	0.82,	0.93,	0.88,	0.84,	0.82,	0.79,	0.95,	0.91,	0.89,	0.86,	0.85,	0.93,	0.88,	0.85,	0.82,	0.80,	-741.00,	-2347.00,	-5155.00,	-8233.00,	-9912.00,	-1696.00,	-2958.00,	-5714.00,	-9410.00,	-12495.00,	-1136.00,	-1005.00,	-826.00,	-1762.00,	-3546.00,	-483.00,	246.00,	303.00,	-1278.00,	-5913.00,	29196.98,	52997.98,	69016.30,	80290.45,	88741.85,	29196.98,	52997.98,	69016.30,	80290.45,	88741.85,	29196.98,	52997.98,	69016.30,	80290.45,	88741.85,	29196.98,	52997.98,	69016.30,	80290.45,	88741.85,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.09,	0.17,	0.23,	0.29,	0.34,	0.12,	0.22,	0.30,	0.39,	0.49,	0.08,	0.16,	0.24,	0.32,	0.39,	0.12,	0.23,	0.34,	0.45,	0.57,	0.69,	0.83,	0.87,	0.92,	0.95,	0.76,	0.91,	0.98,	1.00,	1.00,	0.74,	0.92,	0.97,	0.99,	1.00,	0.82,	0.95,	1.00,	1.00,	0.99,	0.14,	0.13,	0.12,	0.12,	0.11,	0.13,	0.12,	0.12,	0.11,	0.11,	0.14,	0.13,	0.12,	0.12,	0.12,	0.13,	0.12,	0.12,	0.11,	0.11,	0.96,	0.92,	0.89,	0.87,	0.85,	0.94,	0.90,	0.87,	0.85,	0.83,	0.96,	0.93,	0.90,	0.89,	0.87,	0.94,	0.90,	0.88,	0.86,	0.84,	2241.00,	4635.00,	7532.00,	11728.00,	16947.00,	1425.00,	-4140.00,	-20437.00,	-50155.00,	-93339.00,	-1700.00,	-16733.00,	-54401.00,	-118132.00,	-206676.00,	-5456.00,	-34250.00,	-99076.00,	-202448.00,	-336540.00,	23427.50,	42645.11,	55471.19,	64010.89,	70620.68,	23427.50,	42645.11,	55471.19,	64010.89,	70620.68,	23427.50,	42645.11,	55471.19,	64010.89,	70620.68,	23427.50,	42645.11,	55471.19,	64010.89,	70620.68,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.10,	0.18,	0.25,	0.30,	0.36,	0.14,	0.25,	0.34,	0.42,	0.51,	0.09,	0.16,	0.22,	0.27,	0.32,	0.12,	0.20,	0.26,	0.32,	0.38,	0.63,	0.75,	0.80,	0.85,	0.88,	0.73,	0.84,	0.88,	0.90,	0.92,	0.67,	0.78,	0.84,	0.85,	0.88,	0.69,	0.79,	0.84,	0.87,	0.90,	0.10,	0.09,	0.08,	0.08,	0.08,	0.09,	0.08,	0.08,	0.07,	0.07,	0.10,	0.09,	0.09,	0.08,	0.08,	0.09,	0.09,	0.08,	0.08,	0.08,	0.95,	0.91,	0.88,	0.86,	0.84,	0.93,	0.88,	0.85,	0.83,	0.81,	0.96,	0.92,	0.90,	0.87,	0.86,	0.94,	0.90,	0.88,	0.85,	0.84,	-3484.00,	-7263.00,	-12316.00,	-19451.00,	-27973.00,	-6904.00,	-15132.00,	-28452.00,	-47026.00,	-70013.00,	-3485.00,	-5777.00,	-7781.00,	-10915.00,	-15561.00,	1.00,	1218.00,	3174.00,	5033.00,	6984.00,	25592.00,	46819.50,	61647.25,	71769.33,	78971.92,	25592.00,	46819.50,	61647.25,	71769.33,	78971.92,	25592.00,	46819.50,	61647.25,	71769.33,	78971.92,	25592.00,	46819.50,	61647.25,	71769.33,	78971.92,	4
